date,cause,effect,p_value,lag,significant
2025-06-01,JPN,IDN,0.0739,1,False
2025-07-01,JPN,IDN,0.1775,1,False
2025-08-01,JPN,IDN,0.2723,1,False
2025-09-01,JPN,IDN,0.4147,2,False
2025-10-01,JPN,IDN,0.5079,2,False
2025-11-01,JPN,IDN,0.4223,2,False
2025-12-01,JPN,IDN,0.2686,1,False
2026-01-01,JPN,IDN,0.4426,2,False
2026-02-01,JPN,IDN,0.376,2,False
2026-03-01,JPN,IDN,0.2248,1,False
2015-01-01,JPN,THA,0.1048,4,False
2015-02-01,JPN,THA,0.348,4,False
2015-03-01,JPN,THA,0.2787,4,False
2015-04-01,JPN,THA,0.3129,2,False
2015-05-01,JPN,THA,0.1551,4,False
2015-06-01,JPN,THA,0.1496,4,False
2015-07-01,JPN,THA,0.0748,4,False
2015-08-01,JPN,THA,0.1024,4,False
2015-09-01,JPN,THA,0.0802,4,False
2015-10-01,JPN,THA,0.0689,4,False
2015-11-01,JPN,THA,0.0742,4,False
2015-12-01,JPN,THA,0.0594,4,False
2016-01-01,JPN,THA,0.1186,3,False
2016-02-01,JPN,THA,0.1267,3,False
2016-03-01,JPN,THA,0.1833,3,False
2016-04-01,JPN,THA,0.2151,3,False
2016-05-01,JPN,THA,0.2016,3,False
2016-06-01,JPN,THA,0.3002,3,False
2016-07-01,JPN,THA,0.3796,4,False
2016-08-01,JPN,THA,0.3892,4,False
2016-09-01,JPN,THA,0.3565,1,False
2016-10-01,JPN,THA,0.2532,1,False
2016-11-01,JPN,THA,0.2656,1,False
2016-12-01,JPN,THA,0.2909,1,False
2017-01-01,JPN,THA,0.5296,4,False
2017-02-01,JPN,THA,0.6332,3,False
2017-03-01,JPN,THA,0.4278,1,False
2017-04-01,JPN,THA,0.3629,1,False
2017-05-01,JPN,THA,0.3737,1,False
2017-06-01,JPN,THA,0.6044,1,False
2017-07-01,JPN,THA,0.5546,1,False
2017-08-01,JPN,THA,0.3635,1,False
2017-09-01,JPN,THA,0.431,1,False
2017-10-01,JPN,THA,0.1802,1,False
2017-11-01,JPN,THA,0.2172,2,False
2017-12-01,JPN,THA,0.2069,1,False
2018-01-01,JPN,THA,0.1835,1,False
2018-02-01,JPN,THA,0.1072,2,False
2018-03-01,JPN,THA,0.0932,2,False
2018-04-01,JPN,THA,0.0763,2,False
2018-05-01,JPN,THA,0.1024,2,False
2018-06-01,JPN,THA,0.0862,2,False
2018-07-01,JPN,THA,0.0749,2,False
2018-08-01,JPN,THA,0.0994,2,False
2018-09-01,JPN,THA,0.1183,2,False
2018-10-01,JPN,THA,0.071,3,False
2018-11-01,JPN,THA,0.0246,2,True
2018-12-01,JPN,THA,0.0213,2,True
2019-01-01,JPN,THA,0.0314,2,True
2019-02-01,JPN,THA,0.0196,2,True
2019-03-01,JPN,THA,0.0062,2,True
2019-04-01,JPN,THA,0.0049,2,True
2019-05-01,JPN,THA,0.0085,2,True
2019-06-01,JPN,THA,0.0142,2,True
2019-07-01,JPN,THA,0.0144,2,True
2019-08-01,JPN,THA,0.0171,2,True
2019-09-01,JPN,THA,0.0156,2,True
2019-10-01,JPN,THA,0.0088,2,True
2019-11-01,JPN,THA,0.0167,1,True
2019-12-01,JPN,THA,0.0398,1,True
2020-01-01,JPN,THA,0.0682,1,False
2020-02-01,JPN,THA,0.0177,1,True
2020-03-01,JPN,THA,0.0038,1,True
2020-04-01,JPN,THA,0.0039,1,True
2020-05-01,JPN,THA,0.0024,1,True
2020-06-01,JPN,THA,0.0039,1,True
2020-07-01,JPN,THA,0.0021,1,True
2020-08-01,JPN,THA,0.0046,1,True
2020-09-01,JPN,THA,0.0054,1,True
2020-10-01,JPN,THA,0.0058,1,True
2020-11-01,JPN,THA,0.0102,1,True
2020-12-01,JPN,THA,0.0093,1,True
2021-01-01,JPN,THA,0.0016,1,True
2021-02-01,JPN,THA,0.0023,1,True
2021-03-01,JPN,THA,0.0025,1,True
2021-04-01,JPN,THA,0.003,1,True
2021-05-01,JPN,THA,0.0059,1,True
2021-06-01,JPN,THA,0.0147,1,True
2021-07-01,JPN,THA,0.0233,1,True
2021-08-01,JPN,THA,0.0328,4,True
2021-09-01,JPN,THA,0.0498,1,True
2021-10-01,JPN,THA,0.052,1,False
2021-11-01,JPN,THA,0.0459,1,True
2021-12-01,JPN,THA,0.0188,1,True
2022-01-01,JPN,THA,0.0233,1,True
2022-02-01,JPN,THA,0.1768,1,False
2022-03-01,JPN,THA,0.1319,2,False
2022-04-01,JPN,THA,0.0574,1,False
2022-05-01,JPN,THA,0.0917,2,False
2022-06-01,JPN,THA,0.0637,1,False
2022-07-01,JPN,THA,0.0426,1,True
2022-08-01,JPN,THA,0.053,1,False
2022-09-01,JPN,THA,0.029,1,True
2022-10-01,JPN,THA,0.017,1,True
2022-11-01,JPN,THA,0.0176,1,True
2022-12-01,JPN,THA,0.0214,1,True
2023-01-01,JPN,THA,0.0829,1,False
2023-02-01,JPN,THA,0.1964,2,False
2023-03-01,JPN,THA,0.1873,2,False
2023-04-01,JPN,THA,0.161,2,False
2023-05-01,JPN,THA,0.2313,2,False
2023-06-01,JPN,THA,0.0803,3,False
2023-07-01,JPN,THA,0.0339,1,True
2023-08-01,JPN,THA,0.0186,1,True
2023-09-01,JPN,THA,0.0241,1,True
2023-10-01,JPN,THA,0.0551,1,False
2023-11-01,JPN,THA,0.0479,1,True
2023-12-01,JPN,THA,0.0359,1,True
2024-01-01,JPN,THA,0.0444,1,True
2024-02-01,JPN,THA,0.0252,1,True
2024-03-01,JPN,THA,0.0257,1,True
2024-04-01,JPN,THA,0.0196,1,True
2024-05-01,JPN,THA,0.006,1,True
2024-06-01,JPN,THA,0.0047,1,True
2024-07-01,JPN,THA,0.0033,1,True
2024-08-01,JPN,THA,0.0037,1,True
2024-09-01,JPN,THA,0.0041,1,True
2024-10-01,JPN,THA,0.0039,1,True
2024-11-01,JPN,THA,0.0004,1,True
2024-12-01,JPN,THA,0.0,1,True
2025-01-01,JPN,THA,0.0,1,True
2025-02-01,JPN,THA,0.0,1,True
2025-03-01,JPN,THA,0.0004,1,True
2025-04-01,JPN,THA,0.0011,1,True
2025-05-01,JPN,THA,0.0022,1,True
2025-06-01,JPN,THA,0.0032,1,True
2025-07-01,JPN,THA,0.0064,1,True
2025-08-01,JPN,THA,0.0133,1,True
2025-09-01,JPN,THA,0.0516,1,False
2025-10-01,JPN,THA,0.194,1,False
2025-11-01,JPN,THA,0.4271,1,False
2025-12-01,JPN,THA,0.4724,1,False
2026-01-01,JPN,THA,0.4071,1,False
2026-02-01,JPN,THA,0.3961,1,False
2026-03-01,JPN,THA,0.3769,1,False
2015-01-01,JPN,BRA,0.0014,2,True
2015-02-01,JPN,BRA,0.0001,1,True
2015-03-01,JPN,BRA,0.0018,1,True
2015-04-01,JPN,BRA,0.0061,1,True
2015-05-01,JPN,BRA,0.0673,1,False
2015-06-01,JPN,BRA,0.0295,3,True
2015-07-01,JPN,BRA,0.1588,1,False
2015-08-01,JPN,BRA,0.2836,1,False
2015-09-01,JPN,BRA,0.5728,1,False
2015-10-01,JPN,BRA,0.5456,1,False
2015-11-01,JPN,BRA,0.4943,1,False
2015-12-01,JPN,BRA,0.578,1,False
2016-01-01,JPN,BRA,0.4962,1,False
2016-02-01,JPN,BRA,0.4026,3,False
2016-03-01,JPN,BRA,0.3514,1,False
2016-04-01,JPN,BRA,0.2039,1,False
2016-05-01,JPN,BRA,0.1391,1,False
2016-06-01,JPN,BRA,0.2572,1,False
2016-07-01,JPN,BRA,0.2556,1,False
2016-08-01,JPN,BRA,0.55,3,False
2016-09-01,JPN,BRA,0.4593,2,False
2016-10-01,JPN,BRA,0.6603,1,False
2016-11-01,JPN,BRA,0.6588,3,False
2016-12-01,JPN,BRA,0.5017,3,False
2017-01-01,JPN,BRA,0.4505,2,False
2017-02-01,JPN,BRA,0.2166,1,False
2017-03-01,JPN,BRA,0.0546,1,False
2017-04-01,JPN,BRA,0.0068,1,True
2017-05-01,JPN,BRA,0.0026,1,True
2017-06-01,JPN,BRA,0.0002,1,True
2017-07-01,JPN,BRA,0.0002,1,True
2017-08-01,JPN,BRA,0.0018,1,True
2017-09-01,JPN,BRA,0.0037,1,True
2017-10-01,JPN,BRA,0.002,1,True
2017-11-01,JPN,BRA,0.0029,1,True
2017-12-01,JPN,BRA,0.0022,1,True
2018-01-01,JPN,BRA,0.0015,1,True
2018-02-01,JPN,BRA,0.0031,1,True
2018-03-01,JPN,BRA,0.003,1,True
2018-04-01,JPN,BRA,0.0047,1,True
2018-05-01,JPN,BRA,0.0014,1,True
2018-06-01,JPN,BRA,0.0031,1,True
2018-07-01,JPN,BRA,0.0056,1,True
2018-08-01,JPN,BRA,0.0037,1,True
2018-09-01,JPN,BRA,0.0051,1,True
2018-10-01,JPN,BRA,0.0055,1,True
2018-11-01,JPN,BRA,0.0086,1,True
2018-12-01,JPN,BRA,0.0125,1,True
2019-01-01,JPN,BRA,0.0174,2,True
2019-02-01,JPN,BRA,0.0032,3,True
2019-03-01,JPN,BRA,0.0006,2,True
2019-04-01,JPN,BRA,0.0025,1,True
2019-05-01,JPN,BRA,0.0045,1,True
2019-06-01,JPN,BRA,0.0107,1,True
2019-07-01,JPN,BRA,0.0175,2,True
2019-08-01,JPN,BRA,0.02,2,True
2019-09-01,JPN,BRA,0.0165,2,True
2019-10-01,JPN,BRA,0.0143,2,True
2019-11-01,JPN,BRA,0.0642,2,False
2019-12-01,JPN,BRA,0.091,2,False
2020-01-01,JPN,BRA,0.0492,2,True
2020-02-01,JPN,BRA,0.0191,4,True
2020-03-01,JPN,BRA,0.0435,3,True
2020-04-01,JPN,BRA,0.0158,2,True
2020-05-01,JPN,BRA,0.0275,2,True
2020-06-01,JPN,BRA,0.062,2,False
2020-07-01,JPN,BRA,0.0151,2,True
2020-08-01,JPN,BRA,0.0103,2,True
2020-09-01,JPN,BRA,0.0058,2,True
2020-10-01,JPN,BRA,0.0075,2,True
2020-11-01,JPN,BRA,0.0789,2,False
2020-12-01,JPN,BRA,0.105,1,False
2021-01-01,JPN,BRA,0.1468,1,False
2021-02-01,JPN,BRA,0.4985,4,False
2021-03-01,JPN,BRA,0.4127,1,False
2021-04-01,JPN,BRA,0.2421,1,False
2021-05-01,JPN,BRA,0.3252,1,False
2021-06-01,JPN,BRA,0.2327,2,False
2021-07-01,JPN,BRA,0.163,2,False
2021-08-01,JPN,BRA,0.12,2,False
2021-09-01,JPN,BRA,0.1119,2,False
2021-10-01,JPN,BRA,0.1072,2,False
2021-11-01,JPN,BRA,0.0969,2,False
2021-12-01,JPN,BRA,0.0722,2,False
2022-01-01,JPN,BRA,0.0556,2,False
2022-02-01,JPN,BRA,0.0785,1,False
2022-03-01,JPN,BRA,0.165,1,False
2022-04-01,JPN,BRA,0.0993,4,False
2022-05-01,JPN,BRA,0.1007,4,False
2022-06-01,JPN,BRA,0.1505,2,False
2022-07-01,JPN,BRA,0.1785,1,False
2022-08-01,JPN,BRA,0.2504,1,False
2022-09-01,JPN,BRA,0.226,2,False
2022-10-01,JPN,BRA,0.1655,2,False
2022-11-01,JPN,BRA,0.1756,2,False
2022-12-01,JPN,BRA,0.2235,2,False
2023-01-01,JPN,BRA,0.2428,2,False
2023-02-01,JPN,BRA,0.0878,2,False
2023-03-01,JPN,BRA,0.0292,2,True
2023-04-01,JPN,BRA,0.0213,1,True
2023-05-01,JPN,BRA,0.0125,1,True
2023-06-01,JPN,BRA,0.0081,1,True
2023-07-01,JPN,BRA,0.0042,1,True
2023-08-01,JPN,BRA,0.0011,1,True
2023-09-01,JPN,BRA,0.0003,1,True
2023-10-01,JPN,BRA,0.0009,1,True
2023-11-01,JPN,BRA,0.0007,1,True
2023-12-01,JPN,BRA,0.0001,1,True
2024-01-01,JPN,BRA,0.0001,1,True
2024-02-01,JPN,BRA,0.0,1,True
2024-03-01,JPN,BRA,0.0001,1,True
2024-04-01,JPN,BRA,0.0001,1,True
2024-05-01,JPN,BRA,0.0001,1,True
2024-06-01,JPN,BRA,0.0008,1,True
2024-07-01,JPN,BRA,0.0002,1,True
2024-08-01,JPN,BRA,0.0008,1,True
2024-09-01,JPN,BRA,0.0015,1,True
2024-10-01,JPN,BRA,0.0022,1,True
2024-11-01,JPN,BRA,0.0014,1,True
2024-12-01,JPN,BRA,0.0072,1,True
2025-01-01,JPN,BRA,0.004,2,True
2025-02-01,JPN,BRA,0.0005,1,True
2025-03-01,JPN,BRA,0.0007,1,True
2025-04-01,JPN,BRA,0.0014,1,True
2025-05-01,JPN,BRA,0.0017,1,True
2025-06-01,JPN,BRA,0.0089,1,True
2025-07-01,JPN,BRA,0.0168,1,True
2025-08-01,JPN,BRA,0.0454,1,True
2025-09-01,JPN,BRA,0.0224,1,True
